run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
259685,35,62716643,4.78331,-0.7118329999999999,20.1326,-0.46196000000000004,0.142122,-15.3493,4,2,2,141.657,167.96900000000002,72.2927,69.3643,0,0,0,0.0,1,0,0,0.737919,9,1030,1,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.03244234904280926,2,1.0986122886681096,0,0,-6.422689649206088,-1.398878698936996
259685,35,62893467,33.1092,1.35401,59.8388,1.38181,0.115402,-26.7296,4,3,2,518.526,538.689,283.968,192.24599999999998,0,0,0,0.0,3,2,0,0.927394,12,1126,3,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.05991149315135917,3,1.791759469228055,0,0,2.02469356328083,0.4044822215878499
259685,35,62579088,41.5036,-2.48698,158.219,-2.93197,0.301608,-116.715,9,6,4,524.5840000000001,571.08,187.05700000000002,105.04299999999999,0,3,3,155.911,2,2,1,0.990079,11,1394,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.0731872818238311,9,2.4849066497880004,0,1,10.854743001165238,2.289535341830414
259685,35,62278843,71.7523,-0.818423,111.789,-0.932947,0.0861443,-40.037,13,9,7,1297.7,1352.71,257.334,229.12599999999998,1,2,3,115.083,2,0,0,0.5492640000000001,15,1835,3,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.05235665626596416,12,2.5649493574615367,0,1,14.279277528414065,3.0206104667637415
259685,35,62254965,50.4955,1.1644299999999999,358.892,2.91376,0.865914,-308.39599999999996,3,2,2,414.466,426.592,341.17699999999996,73.2888,0,0,0,0.0,0,0,0,0.09530989999999999,11,1132,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.10836839524295462,2,1.0986122886681096,0,0,-3.18020560724251,-0.7066680036699713
259685,35,62275446,12.960999999999999,3.09484,74.8874,-1.92852,0.537086,-61.9263,5,2,1,139.433,193.518,106.352,33.0805,0,2,2,58.9476,0,0,0,0.336527,8,1032,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.08449483030627011,4,1.6094379124341003,0,0,-3.347840167449214,-0.7424548985227196
259685,35,63462534,52.6826,1.8000900000000002,44.878,0.1636,1.0,7.80466,4,1,0,44.878,99.5558,44.878,28.4575,0,0,0,0.0,0,0,0,0.384087,17,1592,1,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.5345198791403462,1,0.6931471805599453,0,0,-3.5642539883068483,-0.7886552681968716
259685,35,62443695,25.0211,0.20933400000000002,32.0659,-0.5516840000000001,0.050552,-7.04484,9,4,3,634.316,709.426,307.134,218.24599999999998,0,0,0,0.0,0,0,0,0.529139,15,1147,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.03789140425397876,4,1.6094379124341003,0,0,-1.1568906302025066,-0.27472747632264305
259685,35,62567780,45.9497,-1.53157,51.2228,-1.94087,0.05632519999999999,-5.27313,13,4,3,909.413,1031.28,323.10900000000004,287.818,0,0,0,0.0,0,0,0,0.304125,6,1063,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.048046311300095665,4,1.6094379124341003,0,0,0.6106848052696088,0.10261736340218736
259685,35,62254958,55.4716,2.88935,59.5436,-3.04011,0.0721932,-4.07204,6,3,3,824.7810000000001,866.945,342.718,326.32099999999997,0,0,0,0.0,1,0,0,0.638604,17,1388,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.06294631073996264,3,1.3862943611198906,0,0,-0.19563932848043497,-0.06951800627435786
259685,35,63013306,49.8856,2.63496,105.476,2.53313,0.192081,-55.5904,5,4,4,549.121,564.03,258.934,136.46,0,2,2,32.5974,0,0,0,0.335823,14,1139,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.08314175210739348,6,1.9459101490553132,0,0,3.2294554443598504,0.661676720786648
259685,35,61767668,48.7427,1.55637,31.4711,0.744516,0.06930739999999999,17.2716,7,5,4,454.08,490.702,191.46099999999998,107.288,0,0,0,0.0,0,0,0,0.5261279999999999,8,1168,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.09674574011849803,5,1.791759469228055,0,0,1.2624252746863462,0.24175196441487734
259685,35,61865311,11.0158,2.14994,38.6634,-1.90126,0.188144,-27.6476,4,2,2,205.49900000000002,242.593,116.516,88.9826,0,1,1,40.9709,0,0,0,0.254697,10,1386,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.050643910207489325,3,1.3862943611198906,0,0,-4.245200028501362,-0.9340247213143424
259685,35,63166544,39.9416,-2.5207200000000003,52.5444,-2.54198,1.0,-12.6028,2,1,1,52.5444,70.1737,52.5444,17.6293,0,0,0,0.0,0,0,0,0.126422,8,951,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.4272468604924802,1,0.6931471805599453,0,0,-4.218776229232136,-0.9283837262540643
259685,35,62004397,25.5774,1.7711599999999998,40.3424,-0.892229,0.0643107,-14.765,9,5,4,627.304,692.232,255.38099999999997,193.482,0,0,0,0.0,0,0,0,0.271436,15,1549,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.03911626787365415,5,1.791759469228055,0,0,0.4689055833964712,0.0723501076571783
259685,35,62537708,102.353,-2.2452099999999997,79.6308,-2.77735,0.12964900000000001,22.7226,13,3,3,614.2040000000001,770.452,342.24300000000005,168.144,0,0,0,0.0,1,1,1,0.9804579999999999,13,1637,6,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.14264093305479564,3,1.6094379124341003,0,0,3.9886599077140956,0.8237529076319721
259685,35,62633135,48.2957,-0.33420500000000003,125.396,1.19413,0.177886,-77.1005,5,4,4,704.926,716.2289999999999,304.035,289.217,1,0,1,18.4357,2,1,1,0.9983270000000001,15,1342,4,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.06403382453726801,5,1.9459101490553132,0,0,4.499216742296547,0.9327473997762202
259685,35,61972941,34.5725,0.932858,97.2922,-1.08338,0.771021,-62.7197,4,2,1,126.186,154.188,90.3943,35.7919,0,1,1,16.0036,0,0,0,0.27455799999999997,12,1166,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.21372910851670854,3,1.3862943611198906,0,0,-2.9521530260970947,-0.6579829727772639
259685,35,61964189,9.259889999999999,-2.23827,19.9155,-0.49620600000000004,0.0211992,-10.6556,8,5,5,939.444,982.1039999999999,450.022,273.58,0,0,0,0.0,0,0,0,0.28988400000000003,12,1383,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.009750291746198911,5,1.791759469228055,0,0,1.30546696127723,0.25094057272102605
259685,35,62132538,17.565,-0.797076,14.2433,-2.30457,0.07810410000000001,3.32168,5,2,2,182.363,233.53900000000002,93.7556,88.6075,0,0,0,0.0,0,0,0,0.527069,15,1356,0,1,1,1,1,0,0,0,0,1,1,1,1,-1,-1,1,0.08741937410415672,2,1.0986122886681096,0,0,-5.353042659849402,-1.1705287435908818
259685,35,62972183,108.38,-2.40963,72.8677,-2.30344,0.106572,35.5126,6,3,3,683.7389999999999,725.8839999999999,346.65,284.529,1,0,1,64.7894,0,0,0,0.526352,13,1334,1,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.13665036394286356,4,1.6094379124341003,0,0,3.409313757911002,0.7000731621142059
259685,35,62591050,2.43189,-2.8519900000000002,38.1673,-2.07748,0.19411,-35.7355,6,3,2,196.627,255.886,101.052,58.9011,0,0,0,0.0,1,0,0,0.558235,16,1519,0,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.012155870703871245,3,1.3862943611198906,0,0,-5.3464465670278,-1.1691205991130689
259685,35,62518400,37.0702,-1.5840100000000001,32.7158,-1.3553,0.052534000000000004,4.354430000000001,11,8,6,622.754,673.788,147.167,122.01100000000001,0,1,1,28.5738,1,0,0,0.660247,9,975,2,1,1,1,1,0,1,0,0,1,1,1,1,-1,-1,1,0.05609691654754774,9,2.302585092994046,0,1,7.085187336218911,1.4848045508964067
