run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283052,78,128924364,61.7399,-3.0534,45.7325,-2.29907,0.526621,16.0074,3,2,1,86.8415,101.785,51.0519,35.7896,3,0,3,248.882,0,0,0,0.224576,17,1247,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128851788,23.6343,2.75447,95.9176,2.3964,0.418993,-72.2832,6,2,2,228.924,312.827,116.116,112.808,1,0,1,63.3975,2,0,0,0.832329,13,1201,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,129735947,28.7407,-2.85758,0,0,0,28.7407,5,0,0,0,90.4111,28.0537,26.9473,1,0,1,23.5768,0,0,0,0.541531,29,1624,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128722185,92.4476,1.3567,44.0704,-2.19986,1,48.3772,6,1,0,44.0704,119.21,44.0704,22.1589,1,0,1,23.4171,1,0,0,0.545136,28,1765,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128876555,42.6035,-2.40199,39.5379,-2.65173,1,3.0656,3,1,0,39.5379,69.2701,39.5379,15.3902,1,0,1,28.8516,1,0,0,0.768342,35,2127,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,129401292,98.381,-0.79355,69.6706,-0.882331,0.19326,28.7103,4,2,2,360.501,384.682,214.324,146.177,1,0,1,25.5356,0,0,0,0.506824,29,1917,6,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283052,78,128310343,27.043,1.26613,75.6882,-1.93221,0.109993,-48.6452,13,3,3,688.119,859.643,309.348,222.852,4,3,7,252.407,1,0,0,0.556621,27,2100,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
283052,78,129434118,43.1526,0.449598,32.1985,1.07189,1,10.9541,5,1,0,32.1985,103.347,32.1985,19.2268,1,0,1,28.04,0,0,0,0.526095,25,1653,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128834502,30.6345,-0.159191,27.1445,-1.60098,0.0835543,3.48996,7,3,2,324.873,375.818,148.153,140.076,1,1,2,159.17,1,0,0,0.675388,17,1611,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128480842,54.4698,-1.36725,51.8461,-0.661974,1,2.62362,4,1,1,51.8461,97.7939,51.8461,19.4428,1,0,1,42.328,1,0,0,0.552593,20,1283,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128380045,38.5601,1.96981,0,0,0,38.5601,3,0,0,0,60.1873,25.5093,23.5484,2,0,2,42.7235,0,0,0,0.245412,27,1718,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283052,78,128300555,65.5892,2.3079,21.4668,-1.46182,0.134489,44.1224,8,3,1,159.617,244.438,77.0938,44.6059,2,0,2,99.8442,0,0,0,0.531473,37,2267,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
