run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
281797,207,159169494,20.0636,1.92969,160.515,-0.00208987,0.811691,-140.451,6,2,2,197.753,284.44,104.808,92.9457,0,1,1,13.0999,2,0,0,0.732668,27,1666,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159183938,18.5795,-0.115963,183.845,-2.98382,0.696962,-165.265,9,3,3,263.78,359.312,140.183,72.9494,0,1,1,14.6723,1,0,0,0.829679,20,1612,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160132928,24.6831,2.28284,232.375,-0.0199373,0.925708,-207.692,6,3,2,251.024,286,152.574,60.7256,0,1,1,20.8947,0,0,0,0.532669,26,1941,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160618671,130.156,1.16748,119.501,1.40795,0.399783,10.6557,14,4,2,298.914,448.123,118.708,89.6364,1,0,1,10.1357,2,0,0,0.641686,40,2252,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
281797,207,160212084,38.0063,-2.32726,47.8106,-1.76353,0.101767,-9.80434,10,3,2,469.804,571.861,229.855,208.886,1,0,1,11.4454,2,1,0,0.912983,36,2161,2,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
281797,207,159586096,73.1264,0.195232,5.72979,0.367242,0.0117752,67.3966,14,3,2,486.599,634.339,241.957,213.714,0,0,0,0,0,0,0,0.531658,44,2466,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160377930,30.7588,-1.79389,80.1972,-0.302149,0.135064,-49.4384,17,8,4,593.772,719.454,209.494,107.344,1,1,2,47.6072,5,1,1,0.997926,29,2189,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159253865,25.5561,-0.344593,163.534,-0.145264,0.634195,-137.978,10,4,2,257.86,358.712,108.018,60.585,0,0,0,0,1,1,0,0.891196,22,1771,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159749030,39.1687,2.21396,134.664,-0.781023,0.674352,-95.4951,11,4,1,199.693,313.859,78.0192,46.1102,0,0,0,0,2,0,0,0.557556,27,1909,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159126162,5.64307,-1.92391,239.01,-2.71061,0.637076,-233.367,9,4,3,375.168,447.067,177.056,106.984,0,1,1,11.8041,4,0,0,0.808496,38,2128,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159675646,9.37911,1.46731,161.27,-0.472379,0.633221,-151.89,9,2,2,254.681,352.54,127.717,126.965,0,1,1,14.5162,2,0,0,0.559002,31,1998,0,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160050076,52.3771,-1.24979,240.64,-2.82289,0.977036,-188.263,13,3,2,246.296,401.866,136.646,75.7359,0,0,0,0,6,0,0,0.809614,41,2315,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160349617,29.8078,-0.508265,145.156,-1.96555,0.628182,-115.349,8,3,1,231.074,304.532,156.917,40.6205,0,1,1,11.6525,0,0,0,0.528545,26,1848,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160208623,31.759,-2.84637,61.5783,-2.05151,0.466127,-29.8193,18,2,1,132.106,413.702,94.0721,38.0341,0,0,0,0,4,0,0,0.745507,27,2137,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160349034,24.0679,2.07329,111.283,0.110789,0.400637,-87.2155,14,4,2,277.766,436.87,104.077,96.5606,0,1,1,76.5873,1,0,0,0.554812,30,2171,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160970806,71.1898,0.15378,103.677,-1.99865,0.245005,-32.4875,12,3,3,423.164,557.799,200.69,118.006,1,1,2,51.5031,0,0,0,0.526393,29,1893,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160343257,102.593,-0.357551,44.3845,-0.623919,0.149719,58.2083,8,2,2,296.451,371.593,162.108,134.343,0,0,0,0,3,0,0,0.656058,37,2171,3,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
281797,207,159558355,17.4718,-0.464216,198.047,0.0424581,0.894773,-180.575,5,2,2,221.338,271.554,151.425,69.9129,1,0,1,17.089,0,0,0,0.526712,27,2152,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160026960,53.801,1.31017,117.537,-2.27568,0.626389,-63.7357,11,3,2,187.642,289.913,98.7528,50.5996,0,1,1,14.122,2,0,0,0.754964,54,2670,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,160235101,81.6518,2.45858,220.741,2.05839,0.661967,-139.089,10,3,2,333.462,438.299,162.45,137.704,1,0,1,10.9337,4,1,0,0.854008,28,1699,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159252594,117.363,-2.62769,66.4443,-2.62612,0.12626,50.919,7,2,2,526.251,602.902,296.185,230.066,1,0,1,35.0481,2,0,0,0.607718,35,1787,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
281797,207,159103519,30.1919,-1.17861,214.615,-0.575341,0.970135,-184.423,7,3,1,221.221,278.698,150.551,37.5684,0,0,0,0,1,0,0,0.5549,33,2061,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159226020,29.838,-1.91078,196.729,-2.29402,0.756172,-166.891,6,3,3,260.165,306.504,110.479,76.1995,0,0,0,0,0,0,0,0.466618,22,1696,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159321937,61.5503,-0.349644,197.415,-1.38783,0.82486,-135.865,6,3,3,239.332,282.528,98.4471,87.2648,0,0,0,0,0,0,0,0.418334,19,1407,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
281797,207,159203586,44.45,0.0986458,23.3802,0.468784,0.106584,21.0697,9,2,2,219.36,334.373,114.156,105.204,0,0,0,0,1,0,0,0.552339,38,2466,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1
281797,207,159714361,227.012,-2.54637,212.275,-2.47241,0.779581,14.7375,7,3,2,272.294,322.731,167.358,67.6379,0,0,0,0,0,0,0,0.3351,37,2238,5,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
281797,207,160805456,44.0483,-1.55555,0,0,0,44.0483,8,0,0,0,129.947,22.4489,20.9546,0,0,0,0,3,0,0,0.558158,34,2168,1,1,1,1,1,0,1,0,0,-1,1,1,1,1,1,1
281797,207,159911863,41.9482,-1.35734,0,0,0,41.9482,1,0,0,0,13.3513,13.3513,0,0,0,0,0,0,0,0,0.531214,27,1680,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
281797,207,159304022,64.328,2.44598,191.891,2.68279,0.933652,-127.563,9,3,3,205.528,292.366,78.1315,67.819,0,0,0,0,2,0,0,0.780102,36,2080,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
