run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283407,1,47932,25.4316,3.08362,0,0,0,25.4316,1,0,0,0,27.2179,27.2179,0,0,0,0,0,0,0,0,-10,1,20,0,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1
283407,1,4835,16.945,1.51511,0,0,0,16.945,1,0,0,0,18.029,18.029,0,0,0,0,0,0,0,0,-10,1,20,0,1,1,1,1,1,0,0,1,1,1,-1,1,1,1,1
283407,1,48204,51.6528,0.0156387,35.264,-0.00867549,1,16.3888,2,1,0,35.264,57.1495,35.264,21.8855,0,0,0,0,0,0,0,-10,1,34,0,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1
283407,1,12523,392.346,2.31415,392.296,2.31103,1,0.0497742,1,1,1,392.296,392.296,392.296,0,0,0,0,0,0,0,0,-10,1,17,0,1,1,1,1,1,1,0,0,1,1,-1,1,1,-1,1
283407,1,34063,446.767,-2.91823,446.185,-2.92343,1,0.582123,2,2,2,446.185,446.185,372.863,73.322,0,0,0,0,0,0,0,-10,1,19,0,1,1,1,1,1,1,0,0,1,1,-1,1,1,-1,1
283407,1,7141,10.3893,-1.70839,0,0,0,10.3893,1,0,0,0,13.0135,13.0135,0,0,0,0,0,0,0,0,-10,1,22,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1
283407,1,46924,595.428,-3.12299,583.363,-3.12257,1,12.0645,2,1,1,583.363,598.057,583.363,14.6935,0,0,0,0,0,0,0,-10,1,16,0,1,1,1,1,1,1,0,0,1,1,-1,1,1,-1,1
283407,1,29662,172.87,-0.17001,186.08,-0.178873,1,-13.2105,1,1,1,186.08,186.08,186.08,0,0,0,0,0,0,0,0,-10,1,15,0,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1
283407,1,15345,354.797,-2.82704,345.33,-2.82725,1,9.46646,1,1,1,345.33,345.33,345.33,0,0,0,0,0,0,0,0,-10,1,15,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1
283407,1,25453,306.739,-3.10682,308.257,-3.10189,1,-1.51712,1,1,1,308.257,308.257,308.257,0,0,0,0,0,0,0,0,-10,1,12,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,1
283407,1,26428,283.298,-0.307177,285.61,-0.305433,1,-2.31177,1,1,1,285.61,285.61,285.61,0,0,0,0,0,0,0,0,-10,1,22,0,1,1,1,1,1,0,0,0,1,-1,-1,1,1,1,1
283407,1,24124,282.788,-3.00815,282.226,-3.01069,1,0.562134,1,1,1,282.226,282.226,282.226,0,0,0,0,0,0,0,0,-10,1,19,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1
283407,1,25869,220.053,-1.87618,217.394,-1.8727,1,2.65903,1,1,1,217.394,217.394,217.394,0,0,0,0,0,0,0,0,-10,1,19,0,1,1,1,1,1,0,0,0,1,-1,-1,1,1,-1,1
283407,1,36355,25.7419,-2.40064,0,0,0,25.7419,1,0,0,0,18.4626,18.4626,0,0,0,0,0,0,0,0,-10,1,33,0,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1
283407,1,20897,23.8639,-0.00100573,0,0,0,23.8639,1,0,0,0,27.914,27.914,0,0,0,0,0,0,0,0,-10,1,24,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,1,1
283407,1,39481,251.188,2.8212,253.931,2.81865,1,-2.74315,1,1,1,253.931,253.931,253.931,0,0,0,0,0,0,0,0,-10,1,13,0,1,1,1,1,1,0,0,0,1,-1,-1,1,1,-1,1
283407,1,24047,281.857,-2.40336,277.503,-2.40009,1,4.35434,1,1,1,277.503,277.503,277.503,0,0,0,0,0,0,0,0,-10,1,14,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,-1,1
283407,1,39599,373.368,0.123505,416.343,0.118102,1,-42.9757,1,1,1,416.343,416.343,416.343,0,0,0,0,0,0,0,0,-10,1,31,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1
283407,1,10528,292.724,0.0525617,285.884,0.0386948,1,6.84058,1,1,1,285.884,285.884,285.884,0,0,0,0,0,0,0,0,-10,1,22,0,1,1,1,1,1,1,0,0,1,-1,-1,1,1,1,1
283407,1,24974,216.041,1.84746,232.036,1.82919,1,-15.9947,1,1,1,232.036,232.036,232.036,0,0,0,0,0,0,0,0,-10,1,28,0,1,1,1,1,1,1,0,1,1,1,-1,1,1,-1,1
283407,1,52012,257.233,-1.52335,257.085,-1.52716,1,0.147278,1,1,1,257.085,257.085,257.085,0,0,0,0,0,0,0,0,-10,1,16,0,1,1,1,1,1,0,0,0,1,-1,-1,1,1,-1,1
283407,1,28244,23.6571,2.71674,0,0,0,23.6571,1,0,0,0,23.224,23.224,0,0,0,0,0,0,0,0,-10,1,32,0,1,1,1,1,1,0,0,1,1,1,-1,1,1,-1,1
