run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
283478,114,99086555,19.7951,0.117878,12.1207,-0.0290688,0.18131,7.67438,9,2,0,66.8506,164.90200000000002,35.0932,31.7574,0,1,1,13.2111,1,0,0,0.557253,28,1778,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.22585363571743966,3,1.3862943611198906,0,0,-5.50526601331147,-1.2974250315891431
283478,114,99100187,88.3354,1.08346,40.4187,1.2610299999999999,0.0473474,47.9168,7,2,2,853.6619999999999,928.659,446.715,406.94699999999995,0,0,0,0.0,2,0,0,0.751807,30,1862,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.09367512572144951,2,1.0986122886681096,0,0,-2.176787464189065,-0.5483786949989471
283478,114,98552629,51.7682,1.06849,0.0,0.0,0.0,51.7682,3,0,0,0.0,55.6193,27.921,14.2586,0,0,0,0.0,0,0,0,0.5315810000000001,36,2337,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.9810491925060927,0,0.0,0,0,-4.9971314283091885,-1.1830735812872948
283478,114,97754026,32.019,2.35395,87.1242,-0.672251,0.9882770000000001,-55.1052,7,2,0,88.1576,153.806,49.3266,38.830999999999996,0,0,0,0.0,1,0,0,0.615967,26,1678,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.26423418382757063,2,1.0986122886681096,0,0,-6.2056982010571655,-1.4550514535467374
283478,114,98266359,37.3834,-0.646364,24.539,-1.57162,0.0278717,12.8444,14,8,5,880.425,971.707,310.328,186.41400000000002,0,0,0,0.0,1,0,0,0.560537,33,2082,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.04068682872294158,8,2.1972245773362196,0,1,3.782737996869091,0.7927628051013283
283478,114,98777558,33.2795,-2.77525,107.809,-2.35117,0.14585599999999999,-74.5299,6,2,2,739.15,810.6519999999999,423.38300000000004,315.76599999999996,0,0,0,0.0,2,2,1,0.997825,22,1896,5,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.043028485466354724,2,1.6094379124341003,0,0,-0.20246150536745708,-0.1040731046624337
283478,114,98523661,56.9123,-2.39909,45.021,-2.1453599999999997,0.057217899999999995,11.8913,9,6,5,786.8330000000001,840.025,230.605,187.332,0,0,0,0.0,3,0,0,0.6904140000000001,30,2102,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.06737214163843232,6,1.9459101490553132,0,1,2.8511968590891046,0.5831272414828886
283478,114,98285104,39.6305,-1.7186599999999999,2.29035,-1.8099,0.00584189,37.3402,13,4,3,392.056,531.168,161.442,110.583,0,1,1,10.171,5,0,0,0.670689,34,2406,9,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0.091591718253285,5,1.791759469228055,0,0,-1.234213780840308,-0.3362603490162554
283478,114,99260361,52.568999999999996,-2.5553,41.2664,0.0551721,1.0,11.3026,5,1,0,41.2664,89.2695,41.2664,15.4022,0,1,1,11.5962,2,0,0,0.544187,30,1884,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.5543183241700884,2,1.0986122886681096,0,0,-3.8817045497816025,-0.9320560653968537
283478,114,99367143,31.6689,1.23384,43.8562,1.3638,0.29939299999999996,-12.1873,9,3,1,146.484,234.765,65.1662,41.2551,0,0,0,0.0,0,0,0,0.534401,26,2094,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0.17677023369423547,3,1.3862943611198906,0,0,-4.914646073643542,-1.1645109401818157
