run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283408,534,884673947,16.3636,-2.71711,0,0,0,16.3636,2,0,0,0,24.131,13.2089,10.9221,0,0,0,0,1,0,0,0.552486,13,1130,1,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283408,534,883597403,39.2011,-1.91355,27.7888,2.68196,0.288364,11.4123,5,2,0,96.3671,141.701,49.5552,46.8119,1,0,1,16.7576,2,1,1,0.982378,24,1732,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283408,534,884409561,40.4527,-2.46703,0,0,0,40.4527,2,0,0,0,40.3191,27.8615,12.4576,0,0,0,0,0,0,0,0.535229,23,1539,2,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1
283408,534,884509209,29.5547,1.6681,57.6609,0.116341,0.181021,-28.1062,6,4,2,318.531,350.173,121.875,114.311,0,0,0,0,1,1,0,0.88456,21,1708,5,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283408,534,883553626,41.2421,1.50266,0,0,0,41.2421,4,0,0,0,60.042,16.9339,16.7859,0,0,0,0,0,0,0,0.533391,18,1491,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283408,534,884583512,16.6633,-2.86706,11.2131,-1.90349,0.113129,5.4502,5,2,1,99.1183,141.605,55.1564,43.9619,0,0,0,0,1,0,0,0.559069,22,1832,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283408,534,884137117,25.1051,2.95628,75.1758,0.0705701,0.952463,-50.0707,5,2,0,78.9278,123.195,48.0201,30.9077,0,0,0,0,0,0,0,0.346109,26,1917,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283408,534,884292638,44.2538,2.8764,0,0,0,44.2538,2,0,0,0,32.0035,18.413,13.5905,0,0,0,0,0,0,0,0.137802,26,1776,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283408,534,883985627,49.8993,2.79455,0,0,0,49.8993,2,0,0,0,28.8686,18.7156,10.1531,0,0,0,0,0,0,0,0.52804,26,2080,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283408,534,884274203,34.7471,-0.0590073,59.3154,-0.835384,0.544431,-24.5682,8,2,1,108.949,194.681,65.6409,43.3083,0,0,0,0,1,0,0,0.558899,20,1682,1,1,1,1,1,1,1,1,0,-1,1,1,1,1,1,1
