run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283884,443,436874687,46.3882,1.49934,228.193,-0.375534,0.758079,-181.805,10,3,2,301.014,400.226,203.22,50.6475,0,0,0,0,1,1,0,0.882026,29,1968,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283884,443,436071110,45.6751,0.73668,36.532,0.112221,0.103506,9.14312,7,3,2,352.944,408.631,194.176,124.461,0,1,1,12.2855,0,0,0,0.526242,26,2098,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283884,443,435943797,54.8265,-1.91522,62.765,-2.13901,0.154597,-7.93843,10,4,3,405.991,498.106,226.656,69.4927,0,0,0,0,3,0,0,0.83524,29,1755,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435341692,33.7529,2.72659,60.4164,-1.67201,0.0945501,-26.6635,16,7,5,638.988,765.059,204.007,145.845,0,3,3,47.0145,4,0,0,0.770972,26,2033,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,436076366,211.776,0.175283,221.259,-0.0325878,0.634001,-9.48269,9,2,2,348.988,479.761,284.87,64.1179,0,1,1,204.147,2,0,0,0.793835,33,2227,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
283884,443,435899991,67.6532,-1.0146,54.4895,-1.45,1,13.1638,10,1,1,54.4895,178.986,54.4895,16.4558,0,1,1,15.5705,3,0,0,0.618723,40,2397,2,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1
283884,443,436208930,48.5268,-3.06707,346.888,-2.8297,0.612665,-298.362,9,4,4,566.196,677.27,290.549,155.278,0,1,1,25.2453,1,0,0,0.669793,27,1622,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283884,443,436248645,79.4541,3.12532,140.401,-0.293733,0.431102,-60.9464,7,3,3,325.678,378.779,174.08,85.6088,0,1,1,16.4347,2,0,0,0.668647,26,1906,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283884,443,436286599,51.6087,0.884,76.7087,-0.604367,0.0979023,-25.1,14,4,2,783.523,946.597,377.732,332.797,0,0,0,0,4,0,0,0.558929,31,2144,4,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435520392,7.90186,-1.43364,80.1129,-0.767835,0.764566,-72.211,5,2,1,104.782,139.121,61.0516,43.7306,0,1,1,12.0044,4,1,1,0.996922,24,1837,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435436883,13.9372,0.329896,130.88,-0.0301207,0.428747,-116.943,9,3,3,305.261,391.829,142.757,86.7089,0,0,0,0,2,0,0,0.666383,27,1823,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435421699,30.4875,-0.185081,0,0,0,30.4875,6,0,0,0,88.0125,19.7473,17.0731,0,0,0,0,1,0,0,0.789705,30,2055,0,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1
283884,443,436801105,30.7878,3.09306,333.707,-2.78072,0.853781,-302.919,7,4,3,390.858,438.321,143.703,110.814,0,1,1,11.2186,0,0,0,0.542001,19,1568,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,436721680,72.5712,-1.03142,57.236,-0.522761,0.15643,15.3352,12,3,2,365.89,499.983,201.639,117.361,2,0,2,80.6656,0,0,0,0.528947,28,2149,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283884,443,435487107,100.511,3.04844,69.6095,-2.94334,0.274952,30.9016,13,3,3,253.17,393,101.804,91.9965,2,0,2,42.2454,3,1,0,0.934676,35,2416,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283884,443,436190594,12.6611,1.86817,196.718,2.41681,0.505876,-184.057,6,3,3,388.865,424.444,177.564,113.904,0,0,0,0,0,0,0,0.534545,14,1117,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435240071,21.3897,0.594198,32.9976,0.742701,0.326196,-11.6079,5,2,1,101.159,135.038,66.9713,34.1876,0,0,0,0,0,0,0,0.527487,40,2148,0,1,1,1,1,0,1,0,0,-1,1,1,1,1,1,1
283884,443,435585803,37.4082,2.66087,79.6169,-1.64555,0.240668,-42.2088,8,3,3,330.817,386.688,176.923,103.273,1,0,1,10.0305,0,0,0,0.526905,35,2127,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435904082,63.1962,-0.836678,8.21331,1.45962,0.0249172,54.9829,5,2,2,329.625,376.418,168.782,160.843,1,0,1,54.049,2,0,0,0.777062,30,1988,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
283884,443,435110425,57.5033,0.533095,189.136,-1.85592,0.964319,-131.633,8,2,1,196.135,291.981,152.642,43.4926,1,0,1,33.685,3,0,0,0.810767,32,2017,3,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1
