run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
281727,125,211161964,26.8291,-2.52003,36.9419,-2.3439,1,-10.1128,4,1,0,36.9419,84.2485,36.9419,17.3411,1,0,1,22.6982,0,0,0,0.159636,12,1011,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281727,125,211093056,17.9784,-2.62456,29.9961,-1.65422,0.267999,-12.0178,4,2,1,111.926,152.51,70.9451,40.9812,1,1,2,46.7324,1,0,0,0.572872,17,1443,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281727,125,210756082,17.5872,1.22032,128.43,0.498551,0.371091,-110.843,5,2,2,346.089,398.077,236.966,109.123,3,1,4,246.477,0,0,0,0.501776,12,1066,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
281727,125,211508278,53.3059,2.91736,61.5481,-0.0271029,0.366914,-8.24228,5,3,1,167.745,204.813,101.498,33.3672,1,0,1,54.0246,2,1,1,0.954746,16,1496,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281727,125,210620595,15.7943,-1.46005,59.5666,2.40681,1,-43.7723,1,1,1,59.5666,59.5666,59.5666,0,2,0,2,42.9627,1,1,1,0.999014,17,1271,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
281727,125,211439945,40.8023,2.86223,78.2849,2.71226,0.674265,-37.4827,9,3,1,116.104,184.346,51.4606,33.9032,1,0,1,24.3087,1,0,0,0.551683,18,1529,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
281727,125,210377071,17.1744,2.25166,0,0,0,17.1744,3,0,0,0,53.0974,27.1705,14.5315,1,0,1,23.7697,0,0,0,0.535803,14,1461,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281727,125,210892743,43.0134,1.18407,29.932,1.77966,0.0813515,13.0814,8,3,3,367.934,462.794,184.867,122.246,1,0,1,39.3497,0,0,0,0.337775,14,1294,3,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
281727,125,210680167,7.98671,-1.12941,34.3144,0.571528,1,-26.3277,4,1,0,34.3144,85.4641,34.3144,22.9377,1,0,1,24.711,1,0,0,0.799515,16,1018,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
281727,125,210030173,41.0309,1.46391,51.9648,1.69828,1,-10.9339,1,1,1,51.9648,51.9648,51.9648,0,1,0,1,43.5064,0,0,0,0.0772463,9,917,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
