run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283685,47,81783004,58.4497,0.307217,73.4603,0.844437,0.320496,-15.0106,5,3,2,229.208,269.797,116.67,73.1138,2,1,3,219.047,1,0,0,0.543601,8,1065,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81859509,57.7013,2.1499,35.2824,2.13603,0.247972,22.419,5,2,2,142.284,175.654,85.6985,56.5851,1,0,1,36.3922,0,0,0,0.539076,12,1189,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81597291,36.3374,-1.65004,0,0,0,36.3374,4,0,0,0,77.7354,29.4479,27.19,1,0,1,25.1382,0,0,0,0.530553,8,1136,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81972806,72.4701,1.0777,31.4933,1.99043,0.178598,40.9769,5,2,2,176.336,218.708,101.691,74.6445,1,0,1,67.4907,0,0,0,0.526126,9,853,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283685,47,81360770,55.9781,2.83877,37.302,2.59136,1,18.6761,4,1,0,37.302,84.0555,37.302,21.4174,1,0,1,29.5127,0,0,0,0.177519,12,805,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81652185,11.346,-0.661015,30.1243,1.71366,1,-18.7784,4,1,0,30.1243,69.0511,30.1243,15.621,1,0,1,22.871,0,0,0,0.439489,7,819,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81526625,8.97912,2.49395,0,0,0,8.97912,2,0,0,0,53.221,26.6982,26.5229,2,0,2,37.046,0,0,0,0.219337,8,776,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82123479,55.5328,-1.26126,42.5935,-0.817728,0.384239,12.9393,5,2,1,110.851,150.149,76.71,34.1414,1,0,1,60.4846,1,1,1,0.957578,7,802,3,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82136910,41.3143,-0.739469,45.3193,-0.87606,1,-4.00504,2,1,0,45.3193,61.1811,45.3193,15.8617,1,0,1,37.4634,0,0,0,0.0793721,6,772,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81503850,50.4872,0.485094,50.4505,0.278451,1,0.0367241,1,1,1,50.4505,50.4505,50.4505,0,1,0,1,36.1007,0,0,0,-10,6,722,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81959372,45.4243,-2.79584,46.1455,-2.83993,1,-0.721222,1,1,0,46.1455,46.1455,46.1455,0,1,0,1,38.7727,0,0,0,-10,8,650,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81874693,46.0307,2.70038,54.6368,2.81634,1,-8.60607,2,1,1,54.6368,73.2386,54.6368,18.6018,1,0,1,43.8519,0,0,0,0.451007,7,609,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81701832,22.0191,2.56886,32.8552,2.96043,1,-10.8361,4,1,0,32.8552,73.8844,32.8552,16.7599,1,0,1,23.6115,0,0,0,0.526135,12,920,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81565174,4.36168,0.940605,0,0,0,4.36168,2,0,0,0,51.3163,29.4922,21.8241,1,0,1,24.3062,0,0,0,0.497039,6,732,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81698911,14.0111,0.275772,52.0192,1.08927,1,-38.0081,6,1,1,52.0192,137.715,52.0192,25.1675,1,0,1,45.6457,1,0,0,0.718203,7,1181,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81726357,16.1542,-2.19536,36.1607,-2.72272,1,-20.0065,1,1,0,36.1607,36.1607,36.1607,0,1,0,1,29.0153,0,0,0,-10,16,1016,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82002004,30.8441,2.89068,35.2018,2.74898,1,-4.35771,1,1,0,35.2018,35.2018,35.2018,0,1,0,1,28.0674,0,0,0,-10,5,608,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81895130,53.9859,1.3813,53.822,1.04939,1,0.163898,3,1,1,53.822,74.3531,53.822,10.4665,1,0,1,37.4691,0,0,0,0.529106,11,1221,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81814540,21.1217,1.93246,34.6347,2.96554,1,-13.5129,2,1,0,34.6347,48.9483,34.6347,14.3136,1,0,1,24.2563,0,0,0,-10,11,1138,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81540064,43.5446,0.14511,51.2292,-0.131066,1,-7.68463,4,1,1,51.2292,96.7944,51.2292,21.1417,1,0,1,41.3845,0,0,0,0.309444,13,1204,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82010767,31.3464,2.63334,61.9562,1.31237,1,-30.6099,6,1,1,61.9562,138.9,61.9562,27.5697,1,0,1,50.1742,0,0,0,0.542169,13,1213,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283685,47,82082011,133.763,-2.85143,160.338,-2.60559,0.771715,-26.5746,3,2,1,207.768,227.561,176.644,31.1244,1,0,1,22.5515,0,0,0,0.141891,13,1293,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283685,47,82181295,14.7156,-2.47442,57.182,-0.428953,0.847292,-42.4664,6,2,0,67.488,132.084,37.4753,30.0126,1,1,2,43.3461,1,0,0,0.552953,8,1043,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81708255,21.9578,2.01987,37.8042,-0.564457,1,-15.8464,5,1,0,37.8042,97.6056,37.8042,18.981,1,0,1,24.1513,0,0,0,0.532182,10,986,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81673800,32.779,-2.47413,46.9411,-2.46936,1,-14.1621,4,1,0,46.9411,92.3919,46.9411,17.9391,1,0,1,34.8505,1,0,0,0.55757,13,1238,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82212830,33.7122,0.702335,67.6655,0.789422,0.807271,-33.9533,7,2,0,83.82,164.794,46.6238,37.1962,1,0,1,29.4949,1,0,0,0.74537,8,943,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82178373,41.4549,-2.21114,43.5749,2.02039,0.0639644,-2.12,10,6,4,681.236,744.336,258.3,160.32,2,1,3,115.655,2,1,0,0.906952,5,813,6,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
283685,47,81697738,22.8934,-2.62909,36.5872,1.63484,0.152331,-13.6938,7,4,4,240.182,294.017,69.136,66.1621,0,1,1,15.6164,1,0,0,0.677916,7,911,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
283685,47,81487121,24.7362,1.68208,24.8892,-0.278317,0.182363,-0.153037,3,2,2,136.482,151.764,75.986,60.4959,1,0,1,29.2105,0,0,0,0.161355,9,1016,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82151129,34.1618,0.555127,0,0,0,34.1618,2,0,0,0,39.4579,29.4509,10.007,1,0,1,25.1487,0,0,0,-10,10,836,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82232890,42.2135,2.29888,40.6556,2.94867,1,1.55795,3,1,0,40.6556,62.4391,40.6556,11.2459,1,0,1,30.741,0,0,0,-10,11,965,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81641882,6.83834,0.537029,2.8558,1.42769,0.0354767,3.98254,3,2,0,80.498,97.7856,40.2738,40.2242,1,0,1,23.9983,0,0,0,0.232507,12,1224,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82211074,35.7924,1.75444,58.535,1.98745,1,-22.7426,5,1,1,58.535,127.424,58.535,28.8381,1,0,1,53.2776,0,0,0,0.44637,9,1002,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81933882,25.7166,1.80206,23.4393,-2.24443,0.229137,2.27727,4,2,1,102.294,130.536,57.5072,44.7865,2,0,2,85.2361,1,0,0,0.827031,7,988,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81526250,68.049,-1.7957,47.1683,-2.09356,1,20.8807,7,1,0,47.1683,123.72,47.1683,13.6365,1,0,1,37.7263,1,0,0,0.762065,13,1361,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81820588,40.563,3.03035,43.8595,3.08653,1,-3.29652,1,1,0,43.8595,43.8595,43.8595,0,1,0,1,38.9319,0,0,0,-10,7,723,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81827596,20.9008,-2.2413,45.278,-1.87917,1,-24.3772,4,1,0,45.278,80.5234,45.278,11.9696,1,0,1,30.4718,0,0,0,0.526634,12,1086,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82135950,23.2334,-2.03416,43.1068,1.45523,1,-19.8734,2,1,0,43.1068,65.7226,43.1068,22.6158,1,0,1,24.4617,0,0,0,0.195902,9,994,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81550780,26.3716,-2.40433,46.1384,-3.00065,0.326377,-19.7667,5,4,0,141.365,157.002,42.8665,35.664,1,0,1,29.2204,1,0,0,0.560185,11,1031,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81666995,44.3447,-0.0746318,43.2585,-0.240802,1,1.08622,1,1,0,43.2585,43.2585,43.2585,0,1,0,1,36.5015,0,0,0,0.121409,7,824,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81982939,50.32,-0.795362,35.4164,-0.702738,0.220761,14.9036,2,2,2,160.429,160.429,97.7373,62.6915,2,0,2,31.2683,1,0,0,0.735476,4,747,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283685,47,81613266,40.8723,-2.88592,49.8444,-3.02472,1,-8.97208,3,1,0,49.8444,73.0388,49.8444,11.9691,1,0,1,40.3658,0,0,0,0.334683,8,768,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82085723,12.3354,2.09927,34.1853,2.79588,1,-21.8499,3,1,0,34.1853,60.2869,34.1853,16.0367,1,0,1,27.5599,1,0,0,0.554454,10,1161,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81991117,15.5609,1.80157,31.4384,2.82069,0.32478,-15.8775,5,2,0,96.7991,133.307,49.9921,46.807,1,0,1,33.7373,0,0,0,0.305353,13,1269,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283685,47,81583487,45.1877,-2.08166,52.9968,-2.78089,1,-7.8091,2,1,1,52.9968,75.9384,52.9968,22.9417,1,0,1,41.4354,0,0,0,0.480618,12,1085,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81922792,37.0524,1.3913,33.6831,-0.978665,1,3.36934,2,1,0,33.6831,44.875,33.6831,11.192,1,0,1,44.1742,0,0,0,0.21029,14,1361,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81393683,45.2361,-1.58098,28.1295,-1.69504,0.278949,17.1066,3,2,1,100.841,111.533,56.6919,44.1492,1,0,1,37.2821,0,0,0,0.20445,8,957,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283685,47,81761968,5.75399,-0.999778,56.7886,0.604337,1,-51.0346,4,1,1,56.7886,90.6876,56.7886,12.7296,1,0,1,45.4074,0,0,0,0.2527,9,1087,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81764888,9.744,-0.082064,33.1434,-2.01106,0.330078,-23.3994,4,2,1,100.411,126.687,64.3774,36.0337,1,0,1,50.9011,0,0,0,0.174489,13,1105,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82008996,27.094,1.72547,40.0647,2.33685,1,-12.9707,2,1,0,40.0647,55.9329,40.0647,15.8682,1,0,1,34.6349,0,0,0,0.297387,7,652,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82034336,24.8282,1.57468,24.1417,0.402792,0.137197,0.686558,10,3,2,175.964,273.73,75.8266,62.0941,2,0,2,90.7618,1,0,0,0.830751,10,1318,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81593188,19.9427,-1.36706,0,0,0,19.9427,4,0,0,0,58.9342,26.5689,11.0927,1,0,1,22.5352,2,0,0,0.73983,14,1240,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82083168,26.5601,1.18884,34.5615,-1.78739,1,-8.00142,6,1,0,34.5615,137.296,34.5615,28.5483,2,0,2,36.8018,0,0,0,0.540712,6,1200,2,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82038779,19.0209,-0.631039,31.0233,-2.24852,0.281795,-12.0023,3,2,1,110.092,121.904,67.4469,42.6448,2,0,2,89.0074,0,0,0,0.527797,12,1120,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81944756,22.1545,-2.31766,92.4903,-0.493402,0.582644,-70.3358,6,2,1,158.742,231.068,120.979,37.7637,2,0,2,116.958,0,0,0,0.253294,9,832,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,82122879,8.20975,-2.82426,42.8698,1.29859,1,-34.66,3,1,0,42.8698,100.008,42.8698,29.9442,1,0,1,20.3867,1,1,0,0.914032,8,746,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81547053,23.7343,2.40974,54.2489,2.26489,1,-30.5146,1,1,1,54.2489,54.2489,54.2489,0,1,0,1,48.804,0,0,0,-10,7,676,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
283685,47,81436674,10.4071,-0.839798,11.5109,1.40565,0.022573,-1.10378,5,5,4,509.943,509.943,184.128,147.095,1,0,1,22.0758,1,0,0,0.616484,12,1180,3,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1
283685,47,81767218,12.5418,-0.898594,3.18076,0.572312,0.0457629,9.36102,2,2,0,69.5053,69.5053,35.3716,34.1337,1,0,1,22.4984,2,1,1,0.986639,11,1226,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1
