run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status
1,3096,3772879,194.309,-1.99623,207.547,-2.08002,0.230686,-13.2384,5,3,2,899.695,947.756,465.378,395.971,1,0,1,41.9865,0,0,0,0.397664,10,942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772826,332.543,2.87449,265.9,2.95016,0.276714,66.6432,10,3,2,960.919,1051.66,564.521,361.939,0,1,1,204.687,1,1,0,0.873988,17,1989,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772868,336.733,-2.44091,710.833,-2.5768,0.899371,-374.1,4,2,2,790.367,826.482,739.216,51.1512,0,0,0,0,1,0,0,0.658567,21,1522,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772832,180.67,2.64048,234.499,2.74238,0.22731,-53.8287,6,4,4,1031.63,1070.04,615.279,282.121,0,1,1,24.1894,0,0,0,0.527657,17,1325,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772820,107.564,-1.56007,174.947,-1.04224,0.202472,-67.383,12,5,4,864.053,977.648,296.296,293.629,0,0,0,0,1,0,0,0.787179,12,1021,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772827,353.267,-2.56158,332.966,-2.56176,0.326579,20.3011,14,6,5,1019.56,1146.49,339.513,299.516,0,1,1,17.937,4,2,1,0.998725,32,2103,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772807,38.3916,0.1289,261.246,-0.488348,0.364078,-222.854,8,3,3,717.555,797.866,448.164,201.577,1,0,1,14.4609,0,0,0,0.379769,25,1669,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772894,175.667,0.968929,123.734,0.921211,0.147136,51.9323,7,3,3,840.95,923.059,423.507,331.93,0,0,0,0,1,0,0,0.553998,13,1265,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772854,83.3499,2.20777,86.8582,2.36833,0.0870621,-3.50832,9,6,5,997.658,1048.91,343.354,280.98,0,2,2,133.026,1,1,1,0.958256,14,1752,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,3096,3772923,81.936,0.598676,306.21,2.38292,0.715042,-224.274,2,2,2,428.241,428.241,363.371,64.8694,0,1,1,257.562,0,0,0,0.233348,11,966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
