run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
281797,128,27069548,17.0843,-2.08101,0.0,0.0,0.0,17.0843,6,0,0,0.0,77.2548,16.1244,14.6546,1,0,1,49.7675,2,0,0,0.711105,35,2014,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9447034167758774,1,0.6931471805599453,0,0,-2.659610459285997,-0.6096805823968355
281797,128,26817849,18.7811,-2.59592,0.0,0.0,0.0,18.7811,4,0,0,0.0,55.083,15.8687,14.6102,0,0,0,0.0,1,0,0,0.555084,34,2097,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0.9494466940665585,0,0.0,0,0,-4.967523328713344,-1.1347903637374213
281797,128,26851717,72.3604,-2.45796,0.0,0.0,0.0,72.3604,5,0,0,0.0,63.0902,14.7341,13.8678,0,0,0,0.0,1,0,0,0.559117,32,1883,0,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,0.9863686675645171,0,0.0,0,0,-3.8133878568724695,-0.8721947374969249
281797,128,26872160,126.352,-1.2256,131.571,-1.49224,0.341515,-5.21805,5,2,2,385.256,429.50300000000004,258.371,126.885,1,0,1,11.899000000000001,0,0,0,0.527937,29,1802,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.2464885448529871,3,1.3862943611198906,0,0,3.4761666747724838,0.7863671765549426
281797,128,26987210,36.6751,-2.51037,0.0,0.0,0.0,36.6751,6,0,0,0.0,88.6045,22.2413,16.4953,0,0,0,0.0,0,0,0,0.528713,34,2230,1,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1,0.9734572701864096,0,0.0,0,0,-4.545685071077137,-1.0388112658421853
281797,128,26783975,24.5282,-0.74693,110.46799999999999,-2.14873,0.301953,-85.9401,10,5,2,365.846,448.186,140.129,105.711,0,1,1,13.8407,0,0,0,0.533953,34,2009,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.06267199013118392,6,1.9459101490553132,0,0,3.6015107249861216,0.8148861850807533
281797,128,26190047,45.6927,-1.44503,82.0663,-1.66707,0.26663000000000003,-36.3736,8,3,2,307.791,385.07099999999997,174.145,99.1163,1,1,2,80.8543,1,1,1,0.9970129999999999,27,1702,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.1288992977674291,5,1.9459101490553132,0,0,5.939074688785979,1.3467423561523872
281797,128,27223145,49.6092,1.27544,0.0,0.0,0.0,49.6092,4,0,0,0.0,52.1197,15.7914,15.1721,0,0,0,0.0,4,0,0,0.55815,30,1890,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9802407467416991,0,0.0,0,0,-4.273710272051097,-0.9769299751147107
281797,128,26886758,51.3972,-2.55591,0.0,0.0,0.0,51.3972,10,0,0,0.0,173.497,22.8666,22.4979,0,0,0,0.0,3,0,0,0.55277,52,2837,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0.9809150107257639,0,0.0,0,0,-4.236933576738362,-0.968562327145881
281797,128,26959172,33.2046,-2.91545,0.0,0.0,0.0,33.2046,7,0,0,0.0,92.425,16.241,15.9961,0,0,0,0.0,1,0,0,0.543425,33,1968,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1,0.9707641662232566,0,0.0,0,0,-4.621381570758685,-1.0560341744374686
