run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283453,131,117432452,44.2534,-2.25615,0,0,0,44.2534,11,0,0,0,150.537,25.5798,15.7849,0,0,0,0,2,0,0,0.555937,31,1902,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118250369,25.9342,-1.23123,0,0,0,25.9342,10,0,0,0,143.672,22.1417,17.1315,0,0,0,0,0,0,0,0.533248,25,1820,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283453,131,117682935,126.99,-2.57217,161.689,-2.61777,0.417372,-34.699,10,3,3,387.399,481.194,200.909,102.094,2,1,3,39.3035,2,0,0,0.55639,28,1717,3,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,117607964,58.7791,-2.47169,57.5672,-3.04379,0.228376,1.21185,10,3,2,252.072,351.078,151.138,68.396,1,0,1,10.1479,2,1,0,0.873077,22,1727,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118906411,60.3146,-2.52724,63.1027,-1.04725,0.397239,-2.78814,17,3,2,158.853,372.692,61.3607,53.6333,0,0,0,0,3,0,0,0.798689,33,2265,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118667286,27.7391,-0.691483,89.3381,-0.898542,0.649235,-61.5989,12,2,1,137.605,310.162,96.853,40.7521,0,0,0,0,4,0,0,0.846995,39,2429,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283453,131,118442925,81.2435,-0.968492,0,0,0,81.2435,14,0,0,0,222.646,28.5621,21.3107,0,0,0,0,5,1,1,0.976847,40,2826,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118864379,66.105,-1.57323,0,0,0,66.105,8,0,0,0,122.125,21.7954,17.6818,2,0,2,77.3362,1,0,0,0.778577,32,1857,2,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283453,131,117778929,42.0852,-1.69296,0,0,0,42.0852,11,0,0,0,151.902,21.1857,17.4712,0,0,0,0,2,0,0,0.557611,35,2079,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118438949,110.976,-2.906,34.6875,1.94683,1,76.2886,15,1,0,34.6875,262.94,34.6875,26.6469,0,0,0,0,6,0,0,0.810603,51,2859,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,117601718,29.223,-2.1224,94.105,3.03682,0.962675,-64.8821,6,2,1,97.7537,149.426,66.6626,31.0911,0,1,1,24.4272,4,0,0,0.752468,32,2037,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283453,131,118641720,28.6917,-1.97715,0,0,0,28.6917,10,0,0,0,134.855,19.0504,18.7577,0,0,0,0,3,0,0,0.554549,37,2230,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283453,131,118236735,97.9825,-2.1457,69.7204,-2.04196,0.172804,28.2621,9,6,4,403.465,449.182,119.551,94.0316,2,0,2,89.7698,2,1,1,0.980986,27,1963,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,117343276,108.711,0.997201,70.6295,0.936436,0.158821,38.0812,8,3,3,444.711,526.035,184.618,146.073,1,1,2,48.1516,2,0,0,0.748127,33,2068,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,117916386,96.201,2.00121,72.176,2.56245,0.388159,24.0251,13,3,1,185.944,328.055,117.003,37.2132,0,0,0,0,1,0,0,0.55389,36,2215,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118021468,88.373,-1.86217,35.1076,-2.07194,1,53.2655,13,1,0,35.1076,220.258,35.1076,21.8239,0,0,0,0,4,0,0,0.558711,43,2394,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
283453,131,117276821,27.3575,-0.942372,0,0,0,27.3575,9,0,0,0,124.554,19.748,14.9023,0,0,0,0,1,0,0,0.560799,42,2419,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,117447785,31.5592,-0.779885,0,0,0,31.5592,10,0,0,0,137.856,18.3139,18.0164,2,0,2,20.5125,2,0,0,0.750952,28,1961,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118739417,19.5508,2.00863,0,0,0,19.5508,10,0,0,0,153.851,24.37,18.284,0,0,0,0,0,0,0,0.541483,47,2824,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
283453,131,117944783,112.964,0.209014,126.977,0.134059,1,-14.0131,12,1,1,126.977,279.768,126.977,23.893,0,0,0,0,3,0,0,0.657912,39,2148,2,1,1,1,1,1,1,1,0,1,1,1,1,1,-1,1
283453,131,119106347,30.9805,0.589832,143.785,1.21304,0.964529,-112.804,6,3,2,149.073,198.266,59.6561,55.2208,0,0,0,0,3,1,1,0.980456,26,1894,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118929129,33.5398,-2.72058,54.9263,-1.05582,0.0309254,-21.3865,11,7,5,1776.09,1838.34,601.786,576.178,1,0,1,10.7251,2,1,0,0.864062,26,1759,4,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118787132,77.4626,-2.9034,83.2093,-2.78865,0.32254,-5.74664,11,3,2,257.981,382.079,134.436,83.9736,0,0,0,0,4,0,0,0.560117,32,2288,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,117982839,81.2894,-0.708127,36.3561,0.988767,1,44.9333,16,1,0,36.3561,299.709,36.3561,24.8432,1,0,1,10.451,6,0,0,0.737901,32,2305,4,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,118030552,155.651,-3.00507,120.043,0.0340793,0.598141,35.6086,9,2,1,200.693,291.69,160.064,40.6285,1,0,1,13.9028,1,0,0,0.544475,31,2099,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,119251752,75.1252,-1.17016,0,0,0,75.1252,9,0,0,0,136.423,18.9565,17.7582,0,0,0,0,0,0,0,0.541885,43,2610,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118741119,32.4444,-0.641727,0,0,0,32.4444,7,0,0,0,127.933,23.8535,23.3922,0,0,0,0,2,0,0,0.795895,30,1795,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,117837437,36.1188,1.13661,0,0,0,36.1188,4,0,0,0,47.4068,13.1384,12.4697,0,0,0,0,1,0,0,0.556405,26,1726,0,1,1,1,1,1,0,0,0,-1,1,1,1,1,1,1
283453,131,118366814,52.2454,1.5825,39.1162,2.04271,0.307617,13.1292,13,3,0,127.159,296.4,44.2117,41.6623,0,0,0,0,0,0,0,0.540762,41,2610,3,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
283453,131,118694550,57.4214,-0.895649,30.2502,-1.6543,0.184788,27.1711,18,3,1,163.702,403.885,92.4087,41.1838,0,0,0,0,2,0,0,0.676646,45,2752,3,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283453,131,118813257,30.4398,-1.60595,0,0,0,30.4398,3,0,0,0,42.1778,20.7485,11.094,0,0,0,0,0,0,0,0.473159,32,1897,0,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1
283453,131,118616159,33.6583,-0.207575,0,0,0,33.6583,7,0,0,0,107.154,27.8568,16.8444,2,0,2,21.6372,1,1,1,0.996777,27,1894,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283453,131,117326805,65.8009,-0.247333,0,0,0,65.8009,2,0,0,0,25.1719,13.341,11.8309,0,0,0,0,0,0,0,0.528554,26,1801,1,1,1,1,1,1,1,0,0,-1,1,1,1,1,1,1
283453,131,117851912,194.545,-2.52514,0,0,0,194.545,4,0,0,0,84.6459,25.9318,24.6867,0,0,0,0,3,0,0,0.551955,29,2271,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118852730,208.845,-1.02715,197.404,-1.10684,0.785402,11.4409,7,2,1,251.341,326.917,205.746,45.5947,0,1,1,84.0147,0,0,0,0.531078,20,1618,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118590602,67.624,0.0970205,44.7248,-0.297387,0.110637,22.8992,10,4,3,404.247,500.616,146.487,116.906,0,1,1,17.0717,1,1,1,0.996164,32,2343,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118386126,106.027,2.93298,0,0,0,106.027,20,0,0,0,289.33,23.4316,22.0724,0,0,0,0,7,0,0,0.833283,48,2704,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118504543,120.101,-1.17123,153.41,-1.14002,0.956319,-33.3091,8,3,1,160.418,236.532,84.8516,45.1401,0,0,0,0,1,0,0,0.605022,23,1654,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,117343846,115.469,-0.852617,18.6741,-0.406126,0.202673,96.7953,12,2,0,92.1391,271.213,47.5872,44.5518,3,0,3,52.7998,3,1,0,0.886672,44,2609,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,117505999,74.0636,1.96873,34.8731,2.74059,1,39.1905,17,1,0,34.8731,274.901,34.8731,22.4432,0,0,0,0,4,0,0,0.765025,39,2934,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283453,131,118028565,25.0611,-2.18507,0,0,0,25.0611,12,0,0,0,194.188,26.7189,24.6828,0,0,0,0,1,0,0,0.717533,53,2819,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
283453,131,118837961,109.726,-0.0329796,44.0977,-0.468398,1,65.6281,15,1,0,44.0977,245.595,44.0977,27.7268,0,0,0,0,5,0,0,0.773562,43,2567,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
283453,131,119009495,59.1839,0.842716,0,0,0,59.1839,9,0,0,0,149.253,24.6635,24.2813,0,0,0,0,3,1,0,0.867874,46,2710,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
