run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
1,38,257044,106.559,-0.666301,97.1149,-0.9609709999999999,0.07536419999999999,9.44442,5,4,3,1288.61,1299.5,627.611,563.261,1,1,2,70.467,0,0,0,0.33055100000000004,14,1359,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07632242228555426,6,1.9459101490553132,0,0,-1.714784301883208,-0.4393112876954408
1,38,257047,153.368,-0.00818813,171.09799999999998,0.268296,0.10684600000000001,-17.7304,7,2,2,1601.36,1714.37,883.575,717.7810000000001,0,0,0,0.0,2,0,0,0.7385109999999999,11,1024,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08735293849616797,2,1.0986122886681096,0,0,-6.409965316064683,-1.4334609038415929
1,38,256983,81.7503,-2.50202,45.8923,-2.20094,0.0318918,35.8579,6,3,3,1439.0,1475.53,702.457,562.755,3,0,3,395.471,1,0,0,0.694492,26,1831,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.05372123140044723,6,1.9459101490553132,0,0,-1.6996442804981626,-0.43610556540210954
1,38,257206,503.934,2.9817099999999996,484.19800000000004,3.00038,0.40079699999999996,19.7357,4,3,3,1208.09,1225.59,674.612,437.31199999999995,1,0,1,15.8089,0,0,0,0.431359,13,826,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.29417801501905405,4,1.6094379124341003,1,0,1.6622124295292586,0.27572823774994654
1,38,257040,22.2845,-2.06165,31.6601,-2.34465,0.018549700000000002,-9.375580000000001,5,2,2,1706.77,1742.29,867.279,839.495,2,0,2,68.7453,3,0,0,0.787297,16,1526,5,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.012880808090149761,4,1.6094379124341003,0,0,-4.909895539174376,-1.1158386889826575
1,38,257058,92.581,0.244223,105.242,0.0168308,0.08125039999999999,-12.6612,6,4,4,1295.28,1322.1,529.941,386.50800000000004,1,0,1,31.1627,1,0,0,0.616341,16,1420,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0666596585259432,5,1.791759469228055,0,0,-2.05269459300511,-0.5108598361318077
1,38,257055,320.002,0.285813,351.923,0.246403,0.153033,-31.9208,8,3,3,2299.65,2359.62,1226.9,976.423,0,1,1,87.2949,2,0,0,0.7066819999999999,11,1260,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.12210778081179798,4,1.6094379124341003,1,0,2.5397068982974704,0.4615274192216263
1,38,257015,236.11599999999999,1.0218,240.07299999999998,1.02462,0.173155,-3.9567900000000003,12,6,4,1386.47,1466.41,457.43800000000005,365.62699999999995,1,1,2,432.151,0,0,0,0.528795,22,1689,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1454286991880935,8,2.1972245773362196,0,1,4.51573851851482,0.879928982611448
1,38,257070,347.49699999999996,2.1440799999999998,275.21,2.15867,0.174963,72.28699999999999,6,3,3,1572.96,1618.89,909.62,518.376,0,0,0,0.0,1,0,0,0.614983,13,1638,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.18085078146427425,3,1.3862943611198906,1,0,-0.6190637847586271,-0.20730529512291201
1,38,256976,91.9477,-0.960791,74.286,-0.8341290000000001,0.0615614,17.6617,9,5,4,1206.7,1282.24,577.78,337.60400000000004,1,1,2,47.74100000000001,2,0,0,0.741225,19,1978,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.07074817275481655,7,2.0794415416798357,0,0,-0.07379656027259784,-0.09185134344723508
1,38,257084,367.845,1.67933,411.522,1.70822,0.374805,-43.6774,7,3,2,1097.96,1154.85,716.0010000000001,344.68,0,1,1,274.551,0,0,0,0.526084,20,1760,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.25077975600028635,4,1.6094379124341003,1,0,-1.0525267128457547,-0.2990859958605022
1,38,257231,173.602,1.0675299999999999,146.529,1.0601,0.0931037,27.073,8,5,5,1573.82,1614.65,714.5219999999999,449.57,0,1,1,48.3146,0,0,0,0.52644,23,1767,7,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.09929067467693727,6,1.9459101490553132,0,0,2.0610140518276374,0.36016981274543447
1,38,257191,416.205,1.1394799999999998,411.964,1.1113899999999999,0.350221,4.2417300000000004,5,2,2,1176.3,1208.45,736.253,440.04400000000004,0,0,0,0.0,1,1,1,0.9664950000000001,11,1230,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2611883866068823,2,1.3862943611198906,1,0,-0.5282398881120578,-0.1880743982276992
1,38,257023,357.494,0.994102,375.726,1.08303,0.180228,-18.2324,12,5,4,2084.73,2186.01,1023.99,621.309,1,2,3,950.924,0,0,0,0.404009,19,1457,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.14632059933923375,8,2.1972245773362196,1,0,7.767767359209051,1.5685080201197612
1,38,256970,239.61900000000003,-1.0648600000000001,195.47799999999998,-0.477079,0.17075,44.1414,7,4,3,1144.82,1200.69,536.281,459.337,5,0,5,357.096,5,0,0,0.8476319999999999,24,2192,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.17295528709672534,9,2.302585092994046,0,0,2.7339886086129392,0.5026642970440063
1,38,256988,155.575,-2.70815,147.062,-2.7173,0.0853314,8.51379,6,2,2,1723.42,1793.35,893.7560000000001,829.6619999999999,1,0,1,24.9189,2,1,0,0.86669,18,1715,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.08275287966191398,3,1.6094379124341003,0,0,-1.9355911547916165,-0.48606455394828685
1,38,257201,27.0842,-1.02157,68.2689,1.33859,0.052159300000000006,-41.1847,9,6,5,1308.85,1357.86,605.83,271.493,1,1,2,58.4856,1,0,0,0.6196659999999999,19,1609,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.02025843904658883,8,2.1972245773362196,0,1,2.3542297364619498,0.4222548014704221
1,38,257299,134.316,1.25902,95.5031,1.4588,0.0734582,38.8128,8,5,5,1300.1,1349.86,474.67800000000005,439.11199999999997,0,0,0,0.0,1,0,0,0.561593,11,1407,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.09357287364777876,5,1.791759469228055,0,0,-0.38234906011350484,-0.1571837232535224
1,38,257048,294.536,-2.19844,268.22900000000004,-2.05955,0.16026700000000002,26.3067,7,4,4,1673.64,1710.8,763.2389999999999,693.954,0,2,2,44.1184,0,0,0,0.542277,26,2033,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1495732225052509,6,1.9459101490553132,1,0,3.721850143173305,0.711832412697572
1,38,257171,73.8759,-1.2320200000000001,156.401,-0.959775,0.135865,-82.525,4,2,2,1151.15,1181.85,587.0319999999999,564.115,6,0,6,119.015,2,0,0,0.8203280000000001,25,1547,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.06025639425725019,8,2.1972245773362196,0,0,-1.785391703509635,-0.45426157843225634
