run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status
283884,371,316097366,27.3887,-0.796955,41.5438,-0.494742,0.196776,-14.1552,6,3,3,211.122,249.655,109.209,51.7638,2,0,2,134.159,3,1,1,0.998036,29,1857,3,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283884,371,315100474,91.1467,3.13035,16.2838,1.18051,0.0677773,74.8629,6,2,2,240.254,301.543,121.205,119.049,2,0,2,25.3283,1,0,0,0.55229,25,1592,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283884,371,315986987,32.3265,2.95769,77.5637,-2.59378,1,-45.2373,7,1,1,77.5637,182.234,77.5637,29.7734,0,0,0,0,2,0,0,0.678846,28,1859,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1
283884,371,315411169,25.7812,0.0443813,0,0,0,25.7812,6,0,0,0,95.1326,20.1958,18.7018,0,0,0,0,3,0,0,0.730616,28,1905,2,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283884,371,315089969,69.7077,-0.682522,27.9037,-2.14695,0.317635,41.804,8,2,1,87.8485,184.306,56.7559,31.0926,0,0,0,0,1,1,0,0.921251,27,1682,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1
283884,371,315329990,35.2176,-1.3139,71.8469,2.1728,0.897367,-36.6293,11,2,0,80.0641,198.927,42.7593,37.3048,0,0,0,0,1,0,0,0.730834,32,2156,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283884,371,315172307,53.3493,2.11357,80.021,-2.03352,0.415146,-26.6716,8,4,2,192.754,248.09,67.0623,54.4662,0,0,0,0,2,0,0,0.688312,30,2045,4,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283884,371,315366779,76.2318,-2.24655,146.34,-1.7854,1,-70.1085,9,1,1,146.34,297.821,146.34,28.4915,0,0,0,0,2,0,0,0.683991,29,2159,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
283884,371,316172115,64.7297,2.10832,78.3389,2.01342,0.214899,-13.6092,6,4,2,364.537,394.433,213.602,72.9784,0,0,0,0,2,1,1,0.994429,26,1830,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
283884,371,315307216,93.5563,-2.56659,70.8181,-2.70884,0.437059,22.7382,10,2,2,162.033,276.925,81.6235,80.4098,0,0,0,0,2,0,0,0.67573,27,1755,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
